"","sub","item","cond","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","sent","line","word","word_line","char_trial","char_line","regress","wordID","land_pos","sacc_len","outOfBnds","outsideText","hasText","time_since_start","max_char_line","Rtn_sweep","Rtn_sweep_type","prev_RS","next_RS","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","Age","prev_fix_dur","Fix_type","launchSite","landStart","undersweep_prob"
"924",4,14,1,10,955248,955467,497,796.1,155,219,95,9,11,8,1,776,4,0,"than",4,77,0,0,1,32754,79,1,"accurate",0,0,81,15,1411.8,622.1,737.2,81,"y",190,"accurate",0,4,0
"925",4,14,1,10,960050,960232,511.5,858.2,179,182,78,10,12,4,1,857,6,0,"noticed",6,67,0,0,1,37556,84,1,"accurate",0,0,73,13,1316.1,605.1,801,79,"y",79,"accurate",6,6,0
"926",4,14,1,10,962181,962305,569.5,914.8,189,124,72,10,13,21,3,946,11,0,"a",1,NA,0,0,1,39687,82,1,"undersweep",0,0,NA,5,1493.5,498.7,868.5,84,"y",62,"undersweep",NA,11,1
"927",4,8,3,11,992110,992247,568.8,165,17,137,69,2,2,8,2,93,10,0,"Dustin,",6,NA,0,0,1,4660,84,1,"undersweep",0,0,NA,5,1475.3,506,90,83,"y",156,"undersweep",NA,10,1
"928",4,8,3,11,996959,997080,536.6,236.9,39,121,73,3,3,9,3,175,8,0,"a",0,NA,0,0,1,9509,83,1,"undersweep",0,0,NA,5,1465.7,499.9,163.1,84,"y",421,"undersweep",NA,8,1
"929",4,8,3,11,1000662,1000798,550.2,297.8,58,136,70,4,4,12,2,259,9,0,"their",2,NA,0,0,1,13212,84,1,"undersweep",0,0,NA,4,1463.9,496.9,226.2,83,"y",67,"undersweep",NA,9,1
"930",4,8,3,11,1002925,1003081,529.5,377.6,70,156,85,5,5,5,1,341,7,0,"marathon",7,77,0,0,1,15475,82,1,"undersweep",0,0,84,4,1452.7,490,291.8,84,"y",106,"undersweep",0,7,1
"931",4,8,3,11,1006540,1006824,504.4,429.1,88,284,67,5,6,20,2,421,5,0,"Mike.",0,NA,0,0,1,19090,59,1,"undersweep",0,0,NA,3,1444.2,485.3,359.8,82,"y",202,"undersweep",NA,5,1
"932",4,8,3,11,1009309,1009456,547.3,538.3,100,147,35,7,7,2,2,484,9,0,"marathon",5,NA,0,0,1,21859,83,1,"undersweep",0,0,NA,5,810.7,498.6,503.6,NA,"y",308,"undersweep",NA,9,1
"933",4,8,3,11,1012247,1012381,534,629.2,114,134,73,8,8,9,1,566,8,0,"choosing",8,NA,0,0,1,24797,84,1,"undersweep",0,0,NA,3,1456.8,482.2,543.9,83,"y",183,"undersweep",NA,8,1
"934",4,8,3,11,1014238,1014411,455.2,682.2,124,173,98,8,9,26,1,643,1,0,"that",1,82,0,0,1,26788,78,1,"accurate",0,0,83,12,1435.4,582.5,608.5,84,"y",80,"accurate",1,1,0
"935",4,8,3,11,1016385,1016527,527.9,736.2,134,142,69,9,10,11,2,727,7,0,"the",0,NA,0,0,1,28935,81,1,"undersweep",0,0,NA,4,1404.3,490,676.1,78,"y",154,"undersweep",NA,7,1
"936",4,8,3,11,1018508,1018620,568.1,787.6,145,112,62,10,11,11,3,811,10,0,"everyone",2,71,0,0,1,31058,83,1,"undersweep",0,0,81,2,1414.4,473.3,737.9,81,"y",193,"undersweep",0,10,1
"937",4,8,3,11,1021557,1021687,534.8,858.7,161,130,66,11,12,13,3,892,8,0,"runners",1,70,0,0,1,34107,81,1,"undersweep",0,0,78,1,1374.2,458.4,808.2,83,"y",194,"undersweep",5,8,1
"938",4,8,3,11,1025894,1026017,547.3,922,182,123,61,12,13,7,2,974,9,0,"with",2,68,0,0,1,38444,53,1,"undersweep",0,0,77,3,1372.7,484.5,871.2,81,"y",138,"undersweep",4,9,1
"939",4,5,8,12,1054570,1054978,505.4,178,15,408,65,1,2,15,1,80,5,0,"dangerous.",5,NA,0,0,1,3981,80,1,"accurate",0,0,NA,15,1347,628.4,71.7,NA,"y",127,"accurate",NA,5,0
"940",4,5,8,12,1057589,1057713,534.7,272.3,29,124,67,4,4,3,2,243,8,0,"cavern",0,71,0,0,1,7000,84,1,"undersweep",0,0,79,4,1394.5,495.9,171,80,"y",92,"undersweep",1,8,1
"941",4,5,8,12,1063646,1063849,506.6,371.7,58,203,71,4,5,16,2,324,5,0,"as",0,79,0,0,1,13057,82,1,"accurate",0,0,84,13,1454.8,603.6,290.2,84,"y",78,"accurate",0,5,0
"942",4,5,8,12,1065608,1065815,489.2,433.6,67,207,85,5,6,4,1,405,4,0,"survey",4,75,0,0,1,15019,80,1,"accurate",0,0,79,17,1391.1,650.1,363.1,82,"y",162,"accurate",3,4,0
"943",4,5,8,12,1068125,1068280,531.4,477.6,80,155,99,5,7,18,2,488,7,0,"somewhere",0,72,0,0,1,17536,42,1,"undersweep",0,0,79,3,1386.1,474.9,410.2,80,"y",118,"undersweep",1,7,1
"944",4,5,8,12,1069618,1069809,533.3,601.1,88,191,36,6,8,1,1,530,7,0,"Terrance",7,25,0,0,1,19029,81,1,"undersweep",0,0,32,4,825.3,491.9,484.9,42,"y",117,"undersweep",10,7,1
"945",4,5,8,12,1072816,1072943,525.3,665.1,104,127,64,7,9,2,2,611,7,0,"she",0,NA,0,0,1,22227,81,1,"undersweep",0,0,NA,2,1439.7,471.8,603.5,81,"y",133,"undersweep",NA,7,1
"946",4,5,8,12,1076995,1077089,541.8,745.4,121,94,106,8,10,4,2,693,8,0,"often",2,NA,0,0,1,26406,82,1,"undersweep",0,0,NA,2,1434.7,464.3,684.9,81,"y",360,"undersweep",NA,8,1
"947",4,5,8,12,1079668,1079774,522.9,779.4,134,106,89,8,11,19,2,774,7,0,"challenging",3,NA,0,0,1,29079,84,1,"undersweep",0,0,NA,1,1441.8,452.1,735.9,82,"y",154,"undersweep",NA,7,1
"948",4,5,8,12,1082771,1082886,555.9,855,147,115,69,9,12,12,2,860,9,0,"mother",5,73,0,0,1,32182,84,1,"undersweep",0,0,82,3,1421.6,481.3,801.2,84,"y",92,"undersweep",2,9,1
"949",4,5,8,12,1085115,1085249,522.8,915.8,159,134,63,9,13,24,1,942,7,0,"holidays",7,68,0,0,1,34526,83,1,"undersweep",0,0,75,3,1346.4,475.2,869.1,84,"y",99,"undersweep",9,7,1
"950",4,5,8,12,1088029,1088247,472.8,992.7,175,218,110,10,14,8,1,1020,2,0,"loved",2,NA,0,0,1,37440,60,1,"accurate",0,0,NA,10,1457.3,560.8,939,83,"y",139,"accurate",NA,2,0
"951",4,21,8,13,1119945,1120088,540.3,190.4,15,143,76,1,2,18,2,91,8,0,"evidence",4,72,0,0,1,4333,83,1,"undersweep",0,0,80,4,1404.8,489.8,93.5,83,"y",177,"undersweep",3,8,1
"952",4,21,8,13,1123166,1123291,532.5,252.2,27,125,69,3,3,1,2,173,7,0,"A",0,74,0,0,1,7554,84,1,"undersweep",0,0,81,5,1410.8,499,175.8,83,"y",77,"undersweep",2,7,1
"953",4,21,8,13,1125994,1126106,564.5,318.5,40,112,68,4,4,4,3,260,10,0,"in",1,74,0,0,1,10382,81,1,"undersweep",0,0,84,4,1448.1,487.8,224.6,84,"y",102,"undersweep",0,10,1
"954",4,21,8,13,1129529,1129646,556.4,350.9,57,117,63,5,5,7,2,340,9,0,"pictures",2,NA,0,0,1,13917,81,1,"undersweep",0,0,NA,3,1444.1,483.1,290.8,81,"y",147,"undersweep",NA,9,1
"955",4,21,8,13,1131683,1131829,526.4,430.6,67,146,65,5,6,20,2,419,7,0,"they",0,74,0,0,1,16071,84,1,"undersweep",0,0,81,2,1412.8,471.3,358.7,81,"y",165,"undersweep",0,7,1
"956",4,21,8,13,1134830,1134941,554,494.7,82,111,75,6,7,10,1,505,9,0,"submarine,",9,72,0,0,1,19218,70,1,"undersweep",0,0,81,2,1409.6,462.2,439.6,84,"y",64,"undersweep",3,9,1
"957",4,21,8,13,1137227,1137396,542.7,617.1,93,169,61,7,8,2,2,574,8,0,"are",2,62,0,0,1,21615,75,1,"undersweep",0,0,70,3,1285.1,478.3,487.9,70,"y",355,"undersweep",0,8,1
"958",4,21,8,13,1140693,1140810,539.6,665.9,108,117,65,7,9,14,1,649,8,0,"settlements",8,NA,0,0,1,25081,80,1,"undersweep",0,0,NA,2,1366.4,472.7,619.8,75,"y",134,"undersweep",NA,8,1
"959",4,21,8,13,1143055,1143185,517.8,741.1,120,130,64,8,10,8,2,727,6,0,"the",1,73,0,0,1,27443,82,1,"undersweep",0,0,79,2,1391.6,463.9,678.3,80,"y",171,"undersweep",1,6,1
"960",4,21,8,13,1145604,1145725,530,798.7,132,121,63,9,11,14,1,810,7,0,"equipment",7,73,0,0,1,29992,82,1,"undersweep",0,0,80,2,1406.3,461.8,750,82,"y",136,"undersweep",2,7,1
"961",4,21,8,13,1148285,1148453,510.3,869.2,145,168,68,10,12,11,2,891,6,0,"other",1,NA,0,0,1,32673,81,1,"undersweep",0,0,NA,1,1445,460,801.3,82,"y",127,"undersweep",NA,6,1
"962",4,21,8,13,1151233,1151352,528.3,934.5,160,119,71,12,13,5,2,973,7,0,"have",2,NA,0,0,1,35621,83,1,"undersweep",0,0,NA,3,1443.6,478.9,869.8,81,"y",130,"undersweep",NA,7,1
"963",4,21,8,13,1153519,1153750,542.6,1000.7,172,231,70,12,14,18,1,1057,8,0,"everyone",8,75,0,0,1,37907,32,1,"accurate",0,0,83,24,1438.9,726.5,935.8,83,"y",117,"accurate",0,8,0
"964",4,19,6,14,1182490,1182620,543.7,181.4,17,130,87,2,2,7,1,84,8,0,"additional",8,NA,0,0,1,5289,83,1,"undersweep",0,0,NA,5,1366.3,504.3,108.3,76,"y",129,"undersweep",NA,8,1
"965",4,19,6,14,1185238,1185358,578.9,231.9,31,120,66,3,3,5,3,170,11,0,"the",2,70,0,0,1,8037,79,1,"undersweep",0,0,81,4,1415.9,488.4,165.8,83,"y",68,"undersweep",2,11,1
"966",4,19,6,14,1188138,1188263,556.8,309.7,43,125,70,3,4,21,2,247,9,0,"pub",3,NA,0,0,1,10937,84,1,"undersweep",0,0,NA,4,1408.4,489.9,219.2,79,"y",162,"undersweep",NA,9,1
"967",4,19,6,14,1191005,1191240,516.8,382.8,55,235,72,4,5,14,2,328,6,0,"best",2,NA,0,0,1,13804,83,1,"accurate",0,0,NA,15,1471.4,617.8,300.6,84,"y",127,"accurate",NA,6,0
"968",4,19,6,14,1193670,1193786,579.7,424.2,69,116,64,5,6,14,2,416,11,0,"from",3,69,0,0,1,16469,78,1,"undersweep",0,0,80,4,1403,485.9,375.5,83,"y",144,"undersweep",3,11,1
"969",4,19,6,14,1196423,1196638,481,494.3,82,215,67,6,7,10,1,486,3,0,"especially",3,NA,0,0,1,19222,60,1,"accurate",0,0,NA,13,1390.8,603.9,426.4,78,"y",93,"accurate",NA,3,0
"970",4,19,6,14,1199155,1199297,491.5,632.5,92,142,111,7,8,1,1,547,4,0,"Alfred",4,23,0,0,1,21954,83,1,"undersweep",0,0,27,2,767.8,466.2,502,60,"y",286,"undersweep",33,4,1
"971",4,19,6,14,1203437,1203749,464.1,688.8,112,312,96,7,9,15,1,628,2,0,"ago.",2,69,0,0,1,26236,84,1,"accurate",0,0,71,9,1296.3,552.8,615.2,83,"y",183,"accurate",12,2,0
"972",4,19,6,14,1207236,1207386,507.6,736,127,150,63,9,10,7,2,715,5,0,"the",0,69,0,0,1,30035,84,1,"undersweep",0,0,74,2,1327.9,465.3,691.9,84,"y",197,"undersweep",10,5,1
"973",4,19,6,14,1212562,1212699,497.8,786.2,151,137,71,10,11,4,1,799,5,0,"popular",5,NA,0,0,1,35361,81,1,"undersweep",0,0,NA,3,1490.2,484.3,745.1,84,"y",232,"undersweep",NA,5,1
"974",4,19,6,14,1215626,1215724,512.4,893,163,98,104,11,12,4,2,881,6,0,"worked",1,74,0,0,1,38425,84,1,"undersweep",0,0,80,4,1404.5,486.2,818.1,81,"y",166,"undersweep",1,6,1
"975",4,19,6,14,1217947,1218061,608,940.3,174,114,65,12,13,5,3,973,14,0,"course,",4,69,0,0,1,40746,61,1,"undersweep",0,0,83,5,1443.1,504.9,878.1,84,"y",345,"undersweep",1,14,1
"976",4,15,2,15,1241011,1241222,519.1,143.3,1,211,16,2,2,1,2,89,6,0,"All",1,NA,0,0,1,1387,84,1,"accurate",0,0,NA,11,NA,575.5,NA,NA,"y",NA,"accurate",NA,6,0
"977",4,15,2,15,1247559,1247797,526.8,270,31,238,81,3,4,14,3,257,7,0,"of",0,71,0,0,1,7935,81,1,"accurate",0,0,78,13,1374.3,602.5,180.3,84,"y",150,"accurate",6,7,0
"978",4,15,2,15,1250670,1250869,515.6,332,47,199,18,3,5,32,2,337,6,0,"proportion",0,5,0,0,1,11046,80,1,"accurate",0,0,11,12,581.4,591.9,314.5,81,"y",114,"accurate",70,6,0
"979",4,15,2,15,1256110,1256212,597.3,413.3,74,102,60,4,6,11,2,424,13,0,"more",4,63,0,0,1,16486,84,1,"undersweep",0,0,76,5,1349.6,499,368.1,80,"y",56,"undersweep",4,13,1
"980",4,15,2,15,1258992,1259104,561.3,496.9,89,112,66,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,19368,6,1,"undersweep",0,0,NA,4,1477.5,493.9,433.9,84,"y",139,"undersweep",NA,NA,1
"981",4,15,2,15,1259398,1259594,522.1,629.3,91,196,122,5,8,2,2,508,7,0,"mine",3,3,0,0,1,19774,80,1,"undersweep",0,0,4,5,493.9,502.9,508.2,6,"y",150,"undersweep",2,7,1
"982",4,15,2,15,1263367,1263483,597.7,667.6,104,116,63,6,9,6,3,594,13,0,"company",4,64,0,0,1,23743,84,1,"undersweep",0,0,77,5,1373,497.7,617.8,80,"y",72,"undersweep",3,13,1
"983",4,15,2,15,1270470,1270622,517.7,742.2,138,152,65,7,10,3,1,671,6,0,"enjoyed",6,75,0,0,1,30846,83,1,"undersweep",0,0,81,3,1416,478.7,685,84,"y",126,"undersweep",3,6,1
"984",4,15,2,15,1272883,1273030,523.9,814,149,147,58,8,11,1,1,755,7,0,"Shaft-A",7,61,0,0,1,33259,80,1,"undersweep",0,0,68,2,1265.1,470,759.1,83,"y",119,"undersweep",15,7,1
"985",4,15,2,15,1275886,1276050,531.5,865.4,164,164,67,8,12,13,1,835,7,0,"Shaft-B",7,NA,0,0,1,36262,79,1,"undersweep",0,0,NA,3,1433.3,482.1,813.7,80,"y",76,"undersweep",NA,7,1
"986",4,15,2,15,1279011,1279144,565.8,941.1,179,133,69,9,13,3,2,917,10,0,"exploratory",3,NA,0,0,1,39387,83,1,"undersweep",0,0,NA,3,1455.3,479.3,872.5,79,"y",163,"undersweep",NA,10,1
"987",4,15,2,15,1280979,1281184,570.7,998.5,188,205,70,9,14,17,4,1001,11,0,"copper",1,69,0,0,1,41355,26,1,"undersweep",0,0,80,7,1407.4,531.6,931.9,83,"y",176,"undersweep",3,11,1
"988",4,1,4,16,1312033,1312215,527.6,148.2,4,182,19,2,2,5,1,88,7,0,"donated",7,7,0,0,1,1245,79,1,"accurate",0,0,14,9,607.9,553.3,124.7,81,"y",206,"accurate",67,7,0
"989",4,1,4,16,1317645,1317774,564.1,253.1,30,129,66,3,3,9,3,170,10,0,"amount",0,68,0,0,1,6857,77,1,"undersweep",0,0,78,5,1384.1,507.9,156,79,"y",131,"undersweep",1,10,1
"990",4,1,4,16,1319489,1319607,591.5,307.8,39,118,61,4,4,1,2,249,12,0,"However,",4,65,0,0,1,8701,81,1,"undersweep",0,0,77,6,1361.9,512.3,221.5,77,"y",88,"undersweep",0,12,1
"991",4,1,4,16,1321931,1322228,505.9,391.4,51,297,70,4,5,15,2,323,5,0,"wheels",1,75,0,0,1,11143,83,1,"accurate",0,0,80,10,1408.7,564.5,289.8,81,"y",105,"accurate",1,5,0
"992",4,1,4,16,1324471,1324680,517.9,430.6,61,209,70,5,6,2,2,407,6,0,"Mr.",1,70,0,0,1,13683,76,1,"undersweep",0,0,76,3,1353.5,474.4,365.9,83,"y",300,"undersweep",7,6,1
"993",4,1,4,16,1331399,1331511,566.3,608.9,96,112,47,8,8,3,2,568,10,0,"stood",4,37,0,0,1,20611,81,1,"undersweep",0,0,47,3,1010,480.7,426.8,76,"y",206,"undersweep",29,10,1
"994",4,1,4,16,1336083,1336242,448.2,689,119,159,101,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,25295,71,1,"accurate",0,0,NA,8,1437.2,543.5,617.4,81,"y",80,"accurate",NA,NA,0
"995",4,1,4,16,1338395,1338529,562.7,742.9,129,134,60,10,10,3,1,720,10,0,"Archaeological",10,58,0,0,1,27607,78,1,"undersweep",0,0,68,3,1259.8,476.1,681.4,71,"y",74,"undersweep",3,10,1
"996",4,1,4,16,1340666,1340800,544.3,798,140,134,65,10,11,15,1,796,8,0,"underground",8,NA,0,0,1,29878,79,1,"undersweep",0,0,NA,2,1393.1,469.5,745.1,78,"y",85,"undersweep",NA,8,1
"997",4,1,4,16,1342843,1343072,500.5,853.9,151,229,69,11,12,3,1,872,5,0,"community",5,NA,0,0,1,32055,83,1,"accurate",0,0,NA,9,1426.5,555.1,804.2,79,"y",100,"accurate",NA,5,0
"998",4,1,4,16,1345048,1345220,512.8,930.3,161,172,69,11,13,17,1,956,6,0,"people",6,76,0,0,1,34260,68,1,"accurate",0,0,82,38,1427.9,893.5,874.1,83,"y",121,"accurate",1,6,0
"999",4,23,2,17,1373700,1373829,578.8,192.6,17,129,71,1,2,14,2,93,11,0,"art",3,68,0,0,1,4622,84,1,"undersweep",1,0,79,5,1391.2,501.9,108.6,82,"y",192,"undersweep",3,11,1
"1000",4,23,2,17,1373851,1374046,501.9,213.8,18,195,21,3,3,5,1,171,5,0,"small",5,6,0,0,1,4773,84,1,"accurate",0,1,11,7,578.8,528.8,192.6,84,"y",129,"accurate",73,5,0
"1001",4,23,2,17,1380736,1380871,547.2,332.8,48,135,80,4,5,13,1,339,9,0,"Geraldine",9,NA,0,0,1,11658,83,1,"undersweep",0,0,NA,4,1473.7,496.5,249.7,84,"y",296,"undersweep",NA,9,1
"1002",4,23,2,17,1385812,1385941,578.3,429.5,74,129,62,5,6,9,2,424,11,0,"amount",4,NA,0,0,1,16734,77,1,"undersweep",0,0,NA,5,1449.3,504.4,364.6,83,"y",135,"undersweep",NA,11,1
"1003",4,23,2,17,1388905,1389189,550.4,503.7,90,284,60,5,7,23,1,499,9,0,"Geraldine",9,NA,0,0,1,19827,33,1,"accurate",0,0,NA,17,1383.2,649.3,445.8,77,"y",187,"accurate",NA,9,0
"1004",4,23,2,17,1393460,1393977,511.5,625,111,517,34,6,8,2,2,529,6,0,"art",2,22,0,0,1,24382,83,1,"accurate",0,0,28,15,782.7,619.1,502.5,33,"y",149,"accurate",5,6,0
"1005",4,23,2,17,1396114,1396392,492.3,670.5,122,278,68,7,9,3,2,610,4,0,"small",0,NA,0,0,1,27036,84,1,"accurate",0,0,NA,20,1451.7,677.6,621.7,83,"y",192,"accurate",NA,4,0
"1006",4,23,2,17,1398278,1398501,525.2,759.3,132,223,72,8,10,8,1,697,7,0,"throughout",7,NA,0,0,1,29200,78,1,"accurate",0,0,NA,15,1469.9,629.2,696.4,84,"y",99,"accurate",NA,7,0
"1007",4,23,2,17,1400298,1400393,548.9,818.7,141,95,66,9,11,2,1,777,9,0,"sculpture",9,NA,0,0,1,31220,78,1,"undersweep",0,0,NA,2,1431.1,473.3,750.4,78,"y",80,"undersweep",NA,9,1
"1008",4,23,2,17,1402243,1402355,579.5,881.1,152,112,65,9,12,18,3,857,11,0,"the",1,NA,0,0,1,33165,83,1,"undersweep",0,0,NA,4,1406.6,496.4,820.2,78,"y",94,"undersweep",NA,11,1
"1009",4,23,2,17,1406324,1406476,507.3,932.1,170,152,68,10,13,13,1,934,5,0,"piece",5,76,0,0,1,37246,79,1,"undersweep",0,0,81,3,1418.9,485.3,872,83,"y",112,"undersweep",2,5,1
"1010",4,23,2,17,1409285,1409408,518.3,987.5,185,123,66,10,14,27,1,1014,6,0,"locals.",6,NA,0,0,1,40207,65,1,"undersweep",0,0,NA,3,1434.4,479.1,935.7,79,"y",74,"undersweep",NA,6,1
"1011",4,2,5,18,1482356,1482456,495.1,144.8,5,100,58,2,2,4,1,87,4,0,"wanted",4,2,0,0,1,2346,80,1,"undersweep",0,0,6,4,510,492.5,113.1,83,"y",170,"undersweep",77,4,1
"1012",4,2,5,18,1489857,1490033,515.5,282.8,42,176,67,3,4,12,2,250,6,0,"watchers.",1,NA,0,0,1,9847,83,1,"undersweep",0,0,NA,3,1448.3,480.4,214.7,81,"y",126,"undersweep",NA,6,1
"1013",4,2,5,18,1492015,1492292,495.8,351.9,52,277,73,4,5,15,1,331,4,0,"came",4,NA,0,0,1,12005,83,1,"accurate",0,0,NA,13,1492.8,602.2,278.2,83,"y",85,"accurate",NA,4,0
"1014",4,2,5,18,1494344,1494474,549.9,410.6,64,130,70,5,6,15,1,419,9,0,"somewhere",9,NA,0,0,1,14334,83,1,"undersweep",0,0,NA,5,1485.7,498.8,357.7,83,"y",71,"undersweep",NA,9,1
"1015",4,2,5,18,1495978,1496107,553.3,490.7,74,129,67,5,7,32,3,502,9,0,"to",0,NA,0,0,1,15968,37,1,"undersweep",0,0,NA,4,1469.2,487.7,418.4,83,"y",65,"undersweep",NA,9,1
"1016",4,2,5,18,1497396,1497658,478.7,587.3,83,262,12,6,8,1,1,533,3,0,"Amy",3,NA,0,0,1,17386,81,1,"accurate",0,0,NA,8,521.3,538.1,580.6,NA,"y",131,"accurate",NA,3,0
"1017",4,2,5,18,1500257,1500489,458.7,661.8,98,232,74,7,9,3,1,612,1,0,"annoyed",1,NA,0,0,1,20247,84,1,"accurate",0,0,NA,11,1433.6,579.4,599.4,81,"y",154,"accurate",NA,1,0
"1018",4,2,5,18,1502374,1502602,478.7,726.7,109,228,74,7,10,18,1,698,3,0,"than",3,NA,0,0,1,22364,79,1,"undersweep",0,0,NA,1,1475.2,453.1,670.3,84,"y",94,"undersweep",NA,3,1
"1019",4,2,5,18,1504826,1504960,497.5,797,122,134,65,8,11,14,1,779,5,0,"faster",5,73,0,0,1,24816,79,1,"undersweep",0,0,78,1,1377.7,454.2,722.8,79,"y",72,"undersweep",1,5,1
"1020",4,2,5,18,1507218,1507349,516.9,862.6,134,131,66,9,12,4,1,859,6,0,"wanted",6,73,0,0,1,27208,82,1,"undersweep",0,0,79,1,1396.8,450.1,796.9,79,"y",77,"undersweep",0,6,1
"1021",4,2,5,18,1510323,1510427,533.1,945.8,148,104,68,10,13,15,2,942,7,0,"that",2,NA,0,0,1,30313,84,1,"undersweep",0,0,NA,2,1433.5,463.3,856.8,82,"y",177,"undersweep",NA,7,1
"1022",4,2,5,18,1513243,1513383,536.5,995,160,140,84,11,14,11,3,1027,8,0,"always",0,72,0,0,1,33233,69,1,"undersweep",0,0,80,4,1399.9,495.3,915.5,84,"y",391,"undersweep",4,8,1
"1023",4,4,7,19,1541906,1542006,597.2,150.4,20,100,65,2,2,12,3,97,13,0,"comfort",4,NA,0,0,1,5556,84,1,"undersweep",0,0,NA,4,1505.2,496.9,87.5,84,"y",152,"undersweep",NA,13,1
"1024",4,4,7,19,1545510,1545633,556,221.4,37,123,67,3,3,5,2,177,9,0,"weather",3,NA,0,0,1,9160,80,1,"undersweep",0,0,NA,5,1484.9,502.2,159.4,84,"y",83,"undersweep",NA,9,1
"1025",4,4,7,19,1548775,1548901,526.7,298.1,51,126,69,3,4,19,1,255,7,0,"supplies",7,73,0,0,1,12425,83,1,"undersweep",0,0,80,4,1397.6,493.1,220.6,80,"y",152,"undersweep",0,7,1
"1026",4,4,7,19,1551836,1552090,543.5,351.2,64,254,72,4,5,13,3,339,8,0,"docks.",1,72,0,0,1,15486,82,1,"accurate",0,0,80,20,1400.7,678.7,280.2,83,"y",183,"accurate",3,8,0
"1027",4,4,7,19,1554731,1554854,498.9,407.8,75,123,67,5,6,14,1,418,5,0,"everything",5,69,0,0,1,18381,83,1,"undersweep",0,0,74,2,1333,466.3,349,82,"y",88,"undersweep",8,5,1
"1028",4,4,7,19,1556810,1556956,516.8,466.4,85,146,71,6,7,12,2,502,6,0,"meant",3,NA,0,0,1,20460,46,1,"undersweep",0,0,NA,1,1447.9,456,414.5,83,"y",101,"undersweep",NA,6,1
"1029",4,4,7,19,1557671,1557801,513.8,594.4,90,130,43,7,8,1,1,548,6,0,"Benjamin,",6,34,0,0,1,21321,79,1,"undersweep",0,0,40,1,922.8,449.8,481.4,46,"y",157,"undersweep",6,6,1
"1030",4,4,7,19,1559935,1560093,502.3,652.9,102,158,65,8,9,5,1,626,5,0,"there",5,74,0,0,1,23585,76,1,"undersweep",0,0,79,1,1392.6,457.6,593.8,79,"y",141,"undersweep",0,5,1
"1031",4,4,7,19,1561835,1562096,470.3,721.8,112,261,65,8,10,21,1,699,2,0,"island's",2,NA,0,0,1,25485,82,1,"accurate",0,0,NA,13,1400.5,597,663.6,76,"y",75,"accurate",NA,2,0
"1032",4,4,7,19,1564642,1564789,534.9,810.8,123,147,69,10,11,6,3,787,8,0,"trying",1,71,0,0,1,28292,80,1,"undersweep",0,0,79,1,1387.2,454.6,735.3,82,"y",682,"undersweep",3,8,1
"1033",4,4,7,19,1566485,1566595,494.7,846.3,132,110,65,10,12,21,1,863,4,0,"working.",4,76,0,0,1,30135,83,1,"undersweep",0,0,80,2,1403.4,468.1,797.9,80,"y",269,"undersweep",0,4,1
"1034",4,4,7,19,1569100,1569215,506.3,927.1,146,115,73,12,13,10,1,947,5,0,"better",5,NA,0,0,1,32750,79,1,"undersweep",0,0,NA,2,1468,462.6,860.6,83,"y",96,"undersweep",NA,5,1
"1035",4,4,7,19,1570633,1570855,583.5,994.3,155,222,62,12,14,26,3,1033,12,0,"just",0,65,0,0,1,34283,33,1,"accurate",0,0,77,25,1370.1,743.4,920.3,79,"y",122,"accurate",2,12,0
"1036",4,18,5,20,1592534,1593324,491.2,179.1,15,790,71,2,2,4,1,83,4,0,"small",4,NA,0,0,1,3761,78,1,"accurate",0,0,NA,9,1421.4,551.6,108.2,79,"y",112,"accurate",NA,4,0
"1037",4,18,5,20,1596340,1596435,566.2,233,28,95,67,3,3,5,2,167,10,0,"many",2,NA,0,0,1,7567,74,1,"undersweep",0,0,NA,4,1397.7,491.4,168.5,78,"y",113,"undersweep",NA,10,1
"1038",4,18,5,20,1598249,1598383,531.4,306.5,37,134,68,3,4,17,1,238,7,0,"Anglo-Saxon",7,62,0,0,1,9476,82,1,"undersweep",0,0,69,2,1266,469.7,234.9,74,"y",175,"undersweep",5,7,1
"1039",4,18,5,20,1601138,1601260,540.6,363.7,50,122,67,4,5,11,2,321,8,0,"grass",5,73,0,0,1,12365,83,1,"undersweep",0,0,81,3,1415.1,477.7,295.6,82,"y",301,"undersweep",1,8,1
"1040",4,18,5,20,1603721,1604005,498.7,417.3,63,284,69,5,6,5,1,401,5,0,"another",5,78,0,0,1,14948,82,1,"accurate",0,0,83,17,1444.7,649.4,359.2,83,"y",107,"accurate",0,5,0
"1041",4,18,5,20,1606333,1606630,493.6,467.1,74,297,75,6,7,6,1,482,4,0,"hills",4,NA,0,0,1,17560,70,1,"accurate",0,0,NA,12,1441.2,589.3,415.1,82,"y",278,"accurate",NA,4,0
"1042",4,18,5,20,1608176,1608292,605.1,607,83,116,28,7,8,3,3,561,13,0,"hills",0,NA,0,0,1,19403,78,1,"undersweep",0,0,NA,3,800.8,476.6,552,NA,"y",21,"undersweep",NA,13,1
"1043",4,18,5,20,1610938,1611219,476,673.4,95,281,70,7,9,15,1,629,3,0,"archaeological",3,NA,0,0,1,22165,83,1,"accurate",0,0,NA,15,1407.5,627.2,620.5,78,"y",113,"accurate",NA,3,0
